collection	gene_set	description	discovery_common_direction	discovery_common_p	discovery_common_fdr	heldout_common_direction	heldout_common_p	heldout_common_fdr	n_state_direction_match	opposite_supported_state	replicated	fgsea_nes	fgsea_p_value	fgsea_fdr	leading_edge	leading_edge_size	community_id	community_label
Reactome 2026.1.Hs	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	Respiratory electron transport	Down	6.49493630601091e-12	1.3678335860459e-09	Down	3.83759527833264e-09	1.66937729394031e-06	6	FALSE	TRUE	-2.94715858455389	5.12382461236719e-23	6.40478076545899e-22	COX5A;SDHD;COX16;CYCS;COX6C;NDUFAB1;NDUFA12;NDUFB5;GOT1;NDUFA6;COX7C;COX6A1;UQCRFS1;SCO1;NDUFB6;NDUFA1;UQCRC2;NDUFA5;MDH1;SDHC;NDUFC1;TMEM126B;HIGD1A;NDUFB3;ETFDH;CYC1;COA3;NDUFB9;COX4I1;NDUFB4;HSPA9;NDUFC2;NDUFS3;COX18;ISCU;NDUFAF4;NDUFS1;NDUFS2;COX7A2L;COX8A;COX5B;NDUFS4;HIGD2A;COX7A2;SMIM20;NDUFB1;NDUFA8;OXA1L;COX7B;UQCRH;ETFA;TIMM21;NDUFB2;SDHB;NDUFAF3;TMEM126A;COX11;UQCRQ;NDUFA3;COX6B1;NFS1;UQCR10;NDUFA4;NDUFS5;UQCRC1;NDUFA10;NDUFA2;TIMMDC1;SDHA;LYRM7;LYRM2;MT-CO1;ETFB;COA5;NDUFB8;NDUFB11;NDUFB10;NDUFB7;COQ10B;NDUFAF5;NDUFS6;PNKD;NDUFV1;DMAC1;NDUFS8	85	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
Reactome 2026.1.Hs	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	RHO GTPases activate PKNs	Down	0.00418276034106439	0.048421726052642	Down	0.000204326094647889	0.0184264987173369	6	FALSE	TRUE	-2.15124361657652	2.5275274492692e-05	4.86062971013309e-05	RHOA;YWHAQ;YWHAH;YWHAE;YWHAB;H2AZ2;MYH9;MYL12B;MYL6;YWHAZ;PPP1CB;H3-3B	12	25	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS
Reactome 2026.1.Hs	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	SARS-CoV-2 targets host intracellular signalling and regulatory pathways	Down	0.00329726658578537	0.0434002714353999	Down	0.000980094693898399	0.0477308087052686	6	FALSE	TRUE	-1.96590153473478	0.000408600449759149	0.000537632170735722	YWHAQ;YWHAH;YWHAE;YWHAB;YWHAZ	5	25	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS
GO:BP 2026.1.Hs	GOBP_AORTA_DEVELOPMENT	The progression of the aorta over time, from its initial formation to the mature structure. An aorta is an artery that carries blood from the heart to other parts of the body. [GOC:bf, GOC:dgh, MA:0000062, UBERON:0000947, Wikipedia:Aorta]	Up	2.97043364704429e-05	0.00493799231515791	Up	0.000254545868852454	0.0295326365638116	6	FALSE	TRUE	2.21209196151269	1.52395893713165e-05	1.81423682991863e-05	SMAD6;TGFBR2;NPRL3;LRP1;AP2B1;SOX4;TAB1;JAG1;CHD7;SUFU;ROBO2;GAA;NAGLU;RBPJ;ACVRL1	15	26	GOBP_AORTA_DEVELOPMENT
GO:BP 2026.1.Hs	GOBP_AORTA_MORPHOGENESIS	The process in which the anatomical structures of an aorta are generated and organized. An aorta is an artery that carries blood from the heart to other parts of the body. [GOC:bf, GOC:dgh, MA:0000062, UBERON:0000947, Wikipedia:Aorta]	Up	0.000344294415542329	0.0355972070537959	Up	0.00119207016241413	0.0792848297817891	6	FALSE	TRUE	2.15612298930521	2.99711883756354e-05	3.40581686086766e-05	TGFBR2;NPRL3;LRP1;SOX4;JAG1;CHD7;NAGLU;RBPJ;ACVRL1	9	26	GOBP_AORTA_DEVELOPMENT
GO:BP 2026.1.Hs	GOBP_ARTERY_DEVELOPMENT	The progression of the artery over time, from its initial formation to the mature structure. An artery is a blood vessel that carries blood away from the heart to a capillary bed. [GOC:dph, GOC:sdb_2009, GOC:tb]	Up	0.000369592354200267	0.0358401919031425	Up	0.00173453309653383	0.0958109044339618	6	FALSE	TRUE	1.85514242585768	0.00051190533819328	0.000533234727284667	SMAD6;TGFBR2;NPRL3;LRP1;AP2B1;SOX4;TAB1;JAG1;NFATC3;BMPR2;CHD7;MDK;SUFU;NF1;ROBO2;GAA;NAGLU;RBPJ;ACVRL1;COMT;CNTRL;FAM3D;ARID2;HECTD1;CCDC93;ZMIZ1;NOTCH1;DCTN5	28	26	GOBP_AORTA_DEVELOPMENT
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [GOC:go_curators, ISBN:0198506732]	Down	3.46363646891595e-08	1.34350610144284e-05	Down	1.71112589874792e-07	6.97069913002436e-05	6	FALSE	TRUE	-2.65679155501886	8.74665073634099e-14	2.73332835510656e-13	ATP5MC3;SDHD;ATP5PO;NDUFAB1;ATP5F1C;ATP5PD;NDUFA12;NDUFB5;ATP5PF;ATP5F1A;NDUFA6;ATP5F1B;ATP5PB;ATP5MC1;ATP5MG;NDUFB6;NDUFA1;NDUFA5;ATP5MK;SDHC;NDUFC1;NDUFB3;ATP5F1E;NDUFB9;NDUFB4;NDUFC2;NDUFS3;NDUFS1;NDUFS2;NDUFS4;NDUFB1;NDUFA8;ATP5IF1;NDUFB2;SDHB;ATP5MF;COX11;NDUFA3;NDUFS5;TMSB4X;NDUFA10;NDUFA2;STOML2;ATP5MC2;SDHA;NDUFB8;ATP5ME;NDUFB11;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7;ALDOA;NDUFS6;NDUFV1;NDUFS8	56	12	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
GO:BP 2026.1.Hs	GOBP_ATP_METABOLIC_PROCESS	The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator. [GOC:go_curators]	Down	0.000166522257967705	0.0232531681026103	Down	1.09705725659684e-05	0.00238353973283273	6	FALSE	TRUE	-2.20447318045139	1.70912739420545e-10	3.56068207126135e-10	ATP5MC3;SDHD;SLC4A4;HSPA1A;ATP5PO;NDUFAB1;ATP5F1C;ATP5PD;NDUFA12;NDUFB5;PGM1;PGK1;ATP5PF;ATP5F1A;NDUFA6;HSPA1B;ATP5F1B;AK2;MTCH2;ATP5PB;ATP5MC1;ATP5MG;NDUFB6;NDUFA1;NDUFA5;ATP5MK;SDHC;NDUFC1;NDUFB3;ATP5F1E;NDUFB9;FABP1;NDUFB4;NDUFC2;NDUFS3;NDUFS1;NDUFS2;NDUFS4;PPP2CA;NDUFB1;NDUFA8;ATP5IF1;NDUFB2;SDHB;ATP5MF;NT5E;HSPA8;COX11;NDUFA3;LDHA;APP;NDUFS5;TMSB4X;NDUFA10;NDUFA2;STOML2;ATP5MC2;PGAM1;SDHA;TPI1;NDUFB8;ATP5ME;NDUFB11;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7;ALDOA;OLA1;NDUFS6;PFKFB2;NDUFV1;NDUFS8	73	12	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP. [ISBN:0716731363]	Down	1.59306341255256e-13	3.61195542703546e-10	Down	2.88335955175064e-13	9.39686877915533e-10	6	FALSE	TRUE	-2.98695360194898	9.03735154651554e-22	1.12966894331444e-20	COX5A;SDHD;CYCS;COX6C;NDUFAB1;GHITM;NDUFA12;NDUFB5;NDUFA6;COX7C;COX6A1;UQCRFS1;DLD;MTCH2;NDUFB6;NDUFA1;UQCRC2;NDUFA5;CHCHD2;SDHC;NDUFC1;NDUFB3;CYC1;NDUFB9;COX4I1;DGUOK;NDUFB4;NDUFC2;NDUFS3;ISCU;NDUFS1;NDUFS2;COX7A2L;COX8A;COX5B;NDUFS4;COX7A2;NDUFB1;NDUFA8;COX7B;UQCRH;NDUFB2;SDHB;PARK7;UQCRQ;DNAJC15;NDUFA3;COX6B1;UQCR10;NDUFA4;NDUFS5;UQCRC1;NDUFA10;NDUFA2	54	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration). [GOC:das, ISBN:0140513590, ISBN:0198506732]	Down	1.80658811074407e-07	6.30679909460756e-05	Down	2.43070952372788e-08	1.32028038963819e-05	6	FALSE	TRUE	-2.60865820643851	1.62006272879682e-20	8.10031364398408e-20	COX5A;SDHD;SLC4A4;MPC2;CYCS;COX6C;ATP5PO;FH;NDUFAB1;GHITM;ATP5F1C;ATP5PD;NDUFA12;SUCLG1;NDUFB5;IDH1;PGM1;PGK1;ATP5PF;ATP5F1A;CISD1;NDUFA6;COX7C;RHOA;COX6A1;UQCRFS1;ATP5F1B;DLD;MTCH2;ATP5PB;ATP5MG;NDUFB6;NDUFA1;UQCRC2;NDUFA5;CAT;CS;MFN2;PPIF;MDH1;CHCHD2;SDHC;NDUFC1;NDUFB3;ETFDH;CYC1;ATP5F1E;NDUFB9;COX4I1;FABP1;DGUOK;NDUFB4;NDUFC2;NDUFS3;COX10;PPARGC1A;ISCU;PDHA1;NDUFS1;NDUFS2;COX7A2L;COX8A;COX5B;NDUFS4;COX7A2;SUCLG2;PPP2CA;NDUFB1;NDUFA8;KGD4;OXA1L;COX7B;UQCRH;ATP5IF1;ETFA;NDUFB2;MACROH2A1;SDHB;ATP5MF;DLAT;PARK7;UQCRQ;DNAJC15;NDUFA3;PDHB;LDHA;COX6B1;UQCR10;SOD2;APP;NDUFA4;NDUFS5;C2orf69;UQCRC1;NDUFA10;NDUFA2;STOML2;PGAM1;OAS1;SDHA;LYRM7;MT-CO1;ETFB;NNT;DLST;TPI1;NDUFB8;ATP5ME;NDUFB11;IDH3A;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7;ALDOA;COQ10B;NDUFS6;PFKFB2;NDUFV1	119	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GO:BP 2026.1.Hs	GOBP_ELECTRON_TRANSPORT_CHAIN	A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors. [GOC:mtg_electron_transport]	Down	8.36861774238991e-12	7.3037111346708e-09	Down	2.67452365345379e-11	2.9054241955353e-08	6	FALSE	TRUE	-2.94121746486616	1.52158614873712e-20	8.10031364398408e-20	COX5A;SDHD;CYCS;COX6C;NDUFAB1;GHITM;NDUFA12;NDUFB5;NDUFA6;COX7C;COX6A1;UQCRFS1;DLD;MTCH2;NDUFB6;NDUFA1;UQCRC2;NDUFA5;CHCHD2;SDHC;NDUFC1;NDUFB3;ETFDH;CYC1;NDUFB9;COX4I1;DGUOK;NDUFB4;NDUFC2;NDUFS3;PPARGC1A;ISCU;NDUFS1;NDUFS2;COX7A2L;COX8A;COX5B;NDUFS4;COX7A2;NDUFB1;NDUFA8;COX7B;UQCRH;ETFA;NDUFB2;SDHB;FDX1;PARK7;UQCRQ;DNAJC15;NDUFA3;COX6B1;UQCR10;SOD2;NDUFA4;NDUFS5;UQCRC1;NDUFA10;NDUFA2;SDHA;THAP11;MT-CO1;ETFB	63	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GO:BP 2026.1.Hs	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances. [GOC:jl]	Down	3.50033294585826e-06	0.000814644154266078	Down	2.97379165433612e-06	0.000881053363771037	6	FALSE	TRUE	-2.51084006979569	7.6671181789492e-21	6.38926514912434e-20	COX5A;SDHD;SLC4A4;MPC2;CYCS;COX6C;ATP5PO;FH;NDUFAB1;GHITM;ATP5F1C;ATP5PD;NDUFA12;STBD1;SUCLG1;NDUFB5;IDH1;PGM1;PGK1;ATP5PF;ATP5F1A;MCUR1;HMGCS2;CISD1;NDUFA6;COX7C;RHOA;COX6A1;UQCRFS1;ATP5F1B;DLD;ACAT1;MTCH2;ATP5PB;UGP2;ATP5MG;NDUFB6;NDUFA1;ATG3;UQCRC2;NDUFA5;CAT;CS;MFN2;PPIF;MDH1;CHCHD2;ACADM;SDHC;NDUFC1;NDUFB3;ETFDH;CYC1;ATP5F1E;NDUFB9;COX4I1;FABP1;PRPS2;DGUOK;NDUFB4;PGM2;NDUFC2;NDUFS3;DERA;COX10;PPARGC1A;ISCU;SELENOS;PDHA1;NDUFS1;NDUFS2;COX7A2L;COX8A;COX5B;NDUFS4;COX7A2;SUCLG2;PPP2CA;NDUFB1;NDUFA8;KGD4;OXA1L;COX7B;PPP1CC;HMGB1;UQCRH;PPP1CB;ATP5IF1;ETFA;NDUFB2;MACROH2A1;SDHB;ATP5MF;EPM2AIP1;DLAT;SLC25A4;FDX1;PARK7;UQCRQ;DNAJC15;NDUFA3;PDHB;LDHA;COX6B1;UQCR10;SOD2;APP;NDUFA4;NDUFS5;C2orf69;UQCRC1;NDUFA10;NDUFA2;STOML2;PGAM1;OAS1;SDHA;LYRM7;THAP11;MT-CO1;ETFB;NNT;DLST;RPIA;TPI1;NDUFB8;ATP5ME;NDUFB11;IDH3A;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7;ALDOA;COQ10B;NDUFS6;PFKFB2;NDUFV1;NDUFS8;ACOX1;WDR45B;SLC25A23;HMGCL;PRKAA1	144	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GO:BP 2026.1.Hs	GOBP_MIDBRAIN_DEVELOPMENT	The process whose specific outcome is the progression of the midbrain over time, from its formation to the mature structure. The midbrain is the middle division of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes a ventral part containing the cerebral peduncles and a dorsal tectum containing the corpora quadrigemina and that surrounds the aqueduct of Sylvius connecting the third and fourth ventricles). [PMID:4975589, PMID:4992177]	Down	0.000319146351724034	0.0355972070537959	Down	1.01602681960986e-05	0.00236516528936324	6	FALSE	TRUE	-2.19595469179664	2.69227107811283e-06	3.36533884764104e-06	CALM1;CALM2;ATP5PF;DYNLL1;NDRG2;RHOA;YWHAQ;ATP5PB;YWHAH;PADI2;YWHAE;ACTB;CDC42;SUDS3;NDUFS3;FGFR2;HSPA5;WLS;UQCRQ;LDHA;COX6B1	21	27	GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	The transfer of electrons from cytochrome c to oxygen that occurs during oxidative phosphorylation, mediated by the multisubunit enzyme known as complex IV. [ISBN:0716731363]	Down	6.49425642942453e-07	0.000174395763039393	Down	4.13162605147289e-06	0.00112208077514585	6	FALSE	TRUE	-2.34532762582387	4.75157950426229e-07	6.25207829508196e-07	COX5A;CYCS;COX6C;COX7C;COX6A1;COX4I1;COX7A2L;COX8A;COX5B;COX7A2;COX7B;COX6B1;NDUFA4	13	13	REACTOME_COMPLEX_IV_ASSEMBLY
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation. [ISBN:0716731363]	Down	3.07684873343313e-08	1.34265986605188e-05	Down	4.84296873658333e-08	2.25474787321787e-05	6	FALSE	TRUE	-2.54013570293399	4.33625505284035e-10	7.74331259435777e-10	NDUFAB1;NDUFB5;NDUFA6;DLD;NDUFB6;NDUFA1;NDUFA5;NDUFC1;NDUFB3;NDUFB9;NDUFB4;NDUFC2;NDUFS3;ISCU;NDUFS1;NDUFS2;NDUFS4;NDUFB1;NDUFA8;NDUFB2;PARK7;DNAJC15;NDUFA3;NDUFA4;NDUFS5;NDUFA10;NDUFA2;NDUFB8;NDUFB10;NDUFB7;NDUFS6;NDUFV1;NDUFS8	33	12	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C	The transfer of electrons from ubiquinol to cytochrome c that occurs during oxidative phosphorylation, mediated by the multisubunit enzyme known as complex III. [ISBN:0716731363]	Down	0.000275172559545617	0.0335283354463339	Down	0.000363466949437853	0.0358951147944837	6	FALSE	TRUE	-2.15005102933168	8.01834526198995e-05	8.71559267607603e-05	CYCS;UQCRFS1;UQCRC2;CYC1;UQCRH;UQCRQ;UQCR10;UQCRC1	8	28	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	The aggregation, arrangement and bonding together of a set of components to form a mitochondrial respiratory chain complex or between respiratory chain complexes to form high-order structures. [GOC:mah]	Down	5.18563665567004e-06	0.00100572542027467	Down	0.00140528565857914	0.0813098155406633	6	FALSE	TRUE	-2.33476916426397	2.60068665482527e-09	4.06357289816449e-09	COX16;NDUFA6;UQCRFS1;SDHAF3;SCO1;TMEM126B;HIGD1A;COA3;STMP1;NDUFC2;NDUFS3;COA6;COX18;NDUFAF4;NDUFS1;NDUFS2;COX7A2L;NDUFS4;ATP23;HIGD2A;SMIM20;OXA1L;TIMM21;TFAM;NDUFAF3;TMEM126A;COX11;NDUFS5;FMC1;TIMMDC1;AIFM1;LYRM7;LYRM2;COA5;ATP5F1D;NDUFAF5;NDUFS6;DMAC1;CHCHD7;NDUFS8;NUBPL;COX14;TACO1	43	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GO:BP 2026.1.Hs	GOBP_MULTIVESICULAR_BODY_ORGANIZATION	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a multivesicular body. A multivesicular body is a type of late endosome in which regions of the limiting endosomal membrane invaginate to form internal vesicles; membrane proteins that enter the internal vesicles are sequestered from the cytoplasm. [GOC:sart, PMID:11566881]	Down	0.00028014546986136	0.0335283354463339	Down	0.000174327167241785	0.0236721765850407	6	FALSE	TRUE	-1.8753000906094	0.0008631767807067	0.0008631767807067	RAB11A;CHMP5;RAB27A;CHMP1B;VPS25;PDCD6IP;CHMP4B;VPS36;VPS4B;CHMP2B;TSG101;VTA1;IST1;SNF8;CHMP3;CHMP2A	16	10	REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION
GO:BP 2026.1.Hs	GOBP_NEURAL_NUCLEUS_DEVELOPMENT	The biological process whose specific outcome is the progression of a neural nucleus from its initial condition to its mature state. A neural nucleus is an anatomical structure consisting of a discrete aggregate of neuronal soma. [GO_REF:0000021]	Down	4.45448306449892e-06	0.000914741198715631	Down	1.19858553617097e-05	0.00244136891398825	6	FALSE	TRUE	-2.46807399948688	1.28332057138445e-08	1.88723613438889e-08	CALM1;CALM2;ATP5PF;DYNLL1;NDRG2;RHOA;YWHAQ;ATP5PB;YWHAH;PADI2;YWHAE;ACTB;CDC42;FOXP2;SUDS3;NDUFS3;HSPA5;LDHA;COX6B1;BCL2	20	27	GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar. [GOC:go_curators, ISBN:0198506732]	Down	5.50665645491186e-06	0.00101177566758407	Down	5.68728346035073e-06	0.00142575821517562	6	FALSE	TRUE	-2.44216128106396	1.0935693632043e-11	2.73392340801075e-11	ATP5MC3;SDHD;ATP5PO;NDUFAB1;ATP5F1C;ATP5PD;NDUFA12;NDUFB5;ATP5PF;ATP5F1A;NDUFA6;ATP5F1B;ATP5PB;ATP5MC1;ATP5MG;NDUFB6;NDUFA1;NDUFA5;ATP5MK;SDHC;NDUFC1;NDUFB3;ATP5F1E;NDUFB9;NDUFB4;NDUFC2;NDUFS3;NDUFS1;NDUFS2;NDUFS4;NDUFB1;NDUFA8;ATP5IF1;NDUFB2;SDHB;ATP5MF;COX11;NDUFA3;NDUFS5;TMSB4X;NDUFA10;NDUFA2;STOML2;ATP5MC2;SDHA;NME2;NDUFB8;ATP5ME;NDUFB11;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7;ALDOA;NDUFS6;NDUFV1;NDUFS8	57	12	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
GO:BP 2026.1.Hs	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of nucleotides, any nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates). [GOC:go_curators]	Down	0.000182351956498477	0.0244842569283147	Down	0.000111324040430009	0.0172764308457809	6	FALSE	TRUE	-2.19375711973797	2.71850960414551e-10	5.22790308489522e-10	ATP5MC3;SDHD;ATP5PO;DUT;NDUFAB1;ATP5F1C;ATP5PD;NDUFA12;NDUFB5;ATP5PF;ATP5F1A;NDUFA6;ATP5F1B;AK2;ATP5PB;ATP5MC1;ATP5MG;NDUFB6;NDUFA1;NDUFA5;ATP5MK;SDHC;NDUFC1;NDUFB3;ATP5F1E;NDUFB9;PRPS2;DGUOK;NDUFB4;NDUFC2;NDUFS3;NDUFS1;NDUFS2;NDUFS4;NDUFB1;NDUFA8;AK6;ATP5IF1;NDUFB2;SDHB;ATP5MF;HPRT1;COX11;NDUFA3;PAPSS2;NDUFS5;TMSB4X;NDUFA10;NDUFA2;STOML2;ATP5MC2;RFK;SDHA;NME2;NDUFB8;ATP5ME;NDUFB11;PRPSAP1;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7;ALDOA;MTHFD2L;NDUFS6;NDUFV1;NDUFS8;GARS1	68	12	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis. [ISBN:0198506732, ISBN:0471331309]	Down	2.06929557550012e-13	3.61195542703546e-10	Down	1.73123445794023e-12	2.8210465492136e-09	6	FALSE	TRUE	-3.09368330111691	2.61679382606402e-27	6.54198456516006e-26	COX5A;SDHD;CYCS;COX6C;ATP5PO;NDUFAB1;GHITM;ATP5F1C;ATP5PD;NDUFA12;NDUFB5;ATP5PF;ATP5F1A;NDUFA6;COX7C;RHOA;COX6A1;UQCRFS1;ATP5F1B;DLD;MTCH2;ATP5PB;ATP5MG;NDUFB6;NDUFA1;UQCRC2;NDUFA5;PPIF;CHCHD2;SDHC;NDUFC1;NDUFB3;CYC1;ATP5F1E;NDUFB9;COX4I1;DGUOK;NDUFB4;NDUFC2;NDUFS3;ISCU;NDUFS1;NDUFS2;COX7A2L;COX8A;COX5B;NDUFS4;COX7A2;NDUFB1;NDUFA8;COX7B;UQCRH;ATP5IF1;NDUFB2;MACROH2A1;SDHB;ATP5MF;PARK7;UQCRQ;DNAJC15;NDUFA3;COX6B1;UQCR10;NDUFA4;NDUFS5;C2orf69;UQCRC1;NDUFA10;NDUFA2;STOML2;SDHA;MT-CO1;NDUFB8;ATP5ME;NDUFB11;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7	79	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	The chemical reactions and pathways resulting in the formation of ATP driven by transport of protons across a membrane to generate an electrochemical gradient (proton-motive force). [GOC:vw]	Down	2.73044546482315e-12	3.17732837256588e-09	Down	4.85641924387188e-11	3.60416326057524e-08	6	FALSE	TRUE	-2.87800386562507	3.33728305923581e-18	1.19188680686993e-17	ATP5MC3;SDHD;ATP5PO;NDUFAB1;ATP5F1C;ATP5PD;NDUFA12;NDUFB5;ATP5PF;ATP5F1A;NDUFA6;ATP5F1B;ATP5PB;ATP5MC1;ATP5MG;NDUFB6;NDUFA1;NDUFA5;ATP5MK;SDHC;NDUFC1;NDUFB3;ATP5F1E;NDUFB9;NDUFB4;NDUFC2;NDUFS3;NDUFS1;NDUFS2;NDUFS4;NDUFB1;NDUFA8;ATP5IF1;NDUFB2;SDHB;ATP5MF;NDUFA3;NDUFS5;NDUFA10;NDUFA2;STOML2;ATP5MC2;SDHA;NDUFB8;ATP5ME;NDUFB11;ATP5F1D;NDUFB10;ATP5F1EP2;NDUFB7;NDUFS6;NDUFV1;NDUFS8	53	12	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	The directed movement of a proton across a membrane. [GO_REF:0000069, GOC:pr, GOC:TermGenie]	Down	2.64586135406461e-10	1.84734039740791e-07	Down	5.52955394380982e-11	3.60416326057524e-08	6	FALSE	TRUE	-2.81339945207658	1.60758419006138e-19	6.69826745858909e-19	COX5A;ATP5MC3;ATP5PO;GHITM;ATP5F1C;ATP5PD;NDUFA12;SLC25A5;NDUFB5;ATP5PF;ATP5F1A;NDUFA6;UQCRFS1;ATP5F1B;SLC25A3;ATP5PB;ATP5MC1;ATP5MG;NDUFB6;NDUFA1;NDUFA5;NDUFC1;ATP6AP2;NDUFB3;CYC1;ATP5F1E;NDUFB9;COX4I1;NDUFB4;NDUFC2;NDUFS3;ATP6V1D;NDUFS1;NDUFS2;COX7A2L;COX8A;COX5B;NDUFS4;SLC36A1;NDUFB1;NDUFA8;COX7B;UQCRH;NDUFB2;ATP5MF;SLC25A4;NDUFA3;COX6B1;UQCR10;NDUFA4;NDUFS5;UQCRC1;ATP6V1G1;NDUFA10;NDUFA2;ATP5MC2;SLC16A1;MT-CO1;NNT;NDUFB8;ATP5ME;ATP5F1D;FXYD3;NDUFB10;ATP5F1EP2;NDUFB7;ATP1A1;PHB2;NDUFS6;NDUFV1;NDUFS8;CLCN3	72	6	HALLMARK_OXIDATIVE_PHOSPHORYLATION
